SRA,BioProject,Biosample,Experiment,Bases,Bytes,create_date,Strain,Genotype,Experiment.1,Condition,Post_induction,Replicates,P_aas,P_tesA,P_rpaA,P_kaiBC,P_rpaA_D53E,P_OX_plasmid,P_Subjective_dawn,P_Subjective_dusk,P_N (mg/L),P_np_kaiBC,P_p0050_kaiBC,P_rel,P_relA,P_relA_E335Q,P_Light (umol photons m-2 s-1),P_sigF,P_rpoD2,P_rpoD6,P_rpoD5,P_pAM2991-xylEAB,P_pAM2991-galP,P_pilB::Tn5,P_BG-11,P_CM,P_Biofilm,Project_tag,SRA_study_id,Ref_condition,Experiment_type,Project_replicates,Single_paired,RNASeq_samples_n,Data_loc,Data_link,Paper,Culture,Growth_Phase,Media,CO2 (%),Light (uE*m-2*sec-1),Temp (°C),Agitation (rpm),OD,pH,Notes,Time_delta,Condition_pi,Project_condition_pi,Passed_Min_Reads,Passed_Global_Corr,passed_replicate_corr,passed_timeseries_corr,Overall_pass
SRR19538259,PRJNA845529,SAMN28860384,SRX15590312,883.58 M,512.69 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,Wild_Type_BG11_Supernatant,4d,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,4 days 00:00:00,Wild_Type_BG11_Supernatant_4d,Biofilm_Wild_Type_BG11_Supernatant_4d,True,True,True,False,True
SRR19538260,PRJNA845529,SAMN28860385,SRX15590311,776.11 M,449.23 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,Wild_Type_BG11_Supernatant,4d,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,4 days 00:00:00,Wild_Type_BG11_Supernatant_4d,Biofilm_Wild_Type_BG11_Supernatant_4d,True,True,True,False,True
SRR19538261,PRJNA845529,SAMN28860386,SRX15590310,704.51 M,409.82 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,pilB::Tn5,RNA-seq,pilB::Tn5_CM_Supernatant,1d,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,pilB::Tn5_CM_Supernatant_1d,Biofilm_pilB::Tn5_CM_Supernatant_1d,True,True,True,False,True
SRR19538262,PRJNA845529,SAMN28860387,SRX15590309,687.08 M,399.05 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,pilB::Tn5,RNA-seq,pilB::Tn5_CM_Supernatant,1d,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,pilB::Tn5_CM_Supernatant_1d,Biofilm_pilB::Tn5_CM_Supernatant_1d,True,True,True,False,True
SRR19538263,PRJNA845529,SAMN28860388,SRX15590308,718.71 M,416.59 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,pilB::Tn5,RNA-seq,pilB::Tn5_CM_Supernatant,1d,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,pilB::Tn5_CM_Supernatant_1d,Biofilm_pilB::Tn5_CM_Supernatant_1d,True,True,True,False,True
SRR19538264,PRJNA845529,SAMN28860389,SRX15590307,606.60 M,351.23 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,pilB::Tn5,RNA-seq,pilB::Tn5_BG11_Supernatant,1d,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,pilB::Tn5_BG11_Supernatant_1d,Biofilm_pilB::Tn5_BG11_Supernatant_1d,True,True,True,False,True
SRR19538265,PRJNA845529,SAMN28860390,SRX15590306,689.45 M,398.49 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,pilB::Tn5,RNA-seq,pilB::Tn5_BG11_Supernatant,1d,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,pilB::Tn5_BG11_Supernatant_1d,Biofilm_pilB::Tn5_BG11_Supernatant_1d,True,True,True,False,True
SRR19538266,PRJNA845529,SAMN28860391,SRX15590305,694.13 M,405.89 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,pilB::Tn5,RNA-seq,pilB::Tn5_BG11_Supernatant,1d,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,pilB::Tn5_BG11_Supernatant_1d,Biofilm_pilB::Tn5_BG11_Supernatant_1d,True,True,True,False,True
SRR19538267,PRJNA845529,SAMN28860392,SRX15590304,703.70 M,410.25 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,Wild_Type_CM_Supernatant,1d,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,Wild_Type_CM_Supernatant_1d,Biofilm_Wild_Type_CM_Supernatant_1d,True,True,True,False,True
SRR19538268,PRJNA845529,SAMN28860393,SRX15590303,726.26 M,419.61 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,Wild_Type_CM_Supernatant,1d,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,Wild_Type_CM_Supernatant_1d,Biofilm_Wild_Type_CM_Supernatant_1d,True,True,True,False,True
SRR19538269,PRJNA845529,SAMN28860394,SRX15590302,720.22 M,417.17 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,Wild_Type_CM_Supernatant,1d,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,Wild_Type_CM_Supernatant_1d,Biofilm_Wild_Type_CM_Supernatant_1d,True,True,True,False,True
SRR19538270,PRJNA845529,SAMN28860395,SRX15590301,770.93 M,445.75 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,Wild_Type_BG11_Supernatant,1d,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,Wild_Type_BG11_Supernatant_1d,Biofilm_Wild_Type_BG11_Supernatant_1d,True,True,True,False,True
SRR19538271,PRJNA845529,SAMN28860396,SRX15590300,724.03 M,418.39 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,Wild_Type_BG11_Supernatant,1d,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,Wild_Type_BG11_Supernatant_1d,Biofilm_Wild_Type_BG11_Supernatant_1d,True,True,True,False,True
SRR19538272,PRJNA845529,SAMN28860397,SRX15590299,657.02 M,380.51 Mb,2022-06-06,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,Wild_Type_BG11_Supernatant,1d,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Biofilm,SRP378421,Wild_Type_BG11_Supernatant_1d,Genetic_characterization,True,S,21,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRP378421&o=acc_s%3Aa,https://doi.org/10.3389/fmicb.2022.899150,Batch,,BG-11M,,125,30.0,125.0,,,,1 days 00:00:00,Wild_Type_BG11_Supernatant_1d,Biofilm_Wild_Type_BG11_Supernatant_1d,True,True,True,False,True
SRR19905018,PRJNA854269,SAMN29425849,SRX15947809,926.91 M,273.21 Mb,2022-06-29,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,PAR,15m,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,UVTol,SRP384271,PAR_15m,Perturbation,True,P,10,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA854269&o=acc_s%3Aa,https://www.pnas.org/doi/10.1073/pnas.2211789119,,,,,,,,,,,0 days 00:15:00,PAR_15m,UVTol_PAR_15m,True,True,True,False,True
SRR19905015,PRJNA854269,SAMN29425851,SRX15947812,1.19 G,353.18 Mb,2022-06-29,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,PAR,15m,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,UVTol,SRP384271,PAR_15m,Perturbation,True,P,10,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA854269&o=acc_s%3Aa,https://www.pnas.org/doi/10.1073/pnas.2211789119,,,,,,,,,,,0 days 00:15:00,PAR_15m,UVTol_PAR_15m,True,True,True,False,True
SRR19905014,PRJNA854269,SAMN29425852,SRX15947813,1.04 G,308.57 Mb,2022-06-29,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,PAR,2h,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,UVTol,SRP384271,PAR_15m,Perturbation,True,P,10,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA854269&o=acc_s%3Aa,https://www.pnas.org/doi/10.1073/pnas.2211789119,,,,,,,,,,,0 days 02:00:00,PAR_2h,UVTol_PAR_2h,True,True,True,False,True
SRR19905013,PRJNA854269,SAMN29425853,SRX15947814,971.04 M,288.12 Mb,2022-06-29,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,PAR,2h,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,UVTol,SRP384271,PAR_15m,Perturbation,True,P,10,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA854269&o=acc_s%3Aa,https://www.pnas.org/doi/10.1073/pnas.2211789119,,,,,,,,,,,0 days 02:00:00,PAR_2h,UVTol_PAR_2h,True,True,True,False,True
SRR19905021,PRJNA854269,SAMN29425846,SRX15947806,972.84 M,285.99 Mb,2022-06-29,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,HUV,15m,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,UVTol,SRP384271,PAR_15m,Perturbation,True,P,10,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA854269&o=acc_s%3Aa,https://www.pnas.org/doi/10.1073/pnas.2211789119,,,,,,,,,,,0 days 00:15:00,HUV_15m,UVTol_HUV_15m,True,True,True,False,True
SRR19905019,PRJNA854269,SAMN29425848,SRX15947808,1.29 G,380.93 Mb,2022-06-29,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,HUV,15m,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,UVTol,SRP384271,PAR_15m,Perturbation,True,P,10,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA854269&o=acc_s%3Aa,https://www.pnas.org/doi/10.1073/pnas.2211789119,,,,,,,,,,,0 days 00:15:00,HUV_15m,UVTol_HUV_15m,True,True,True,False,True
SRR19905017,PRJNA854269,SAMN29425850,SRX15947810,1.16 G,341.64 Mb,2022-06-29,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,HUV,15m,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,UVTol,SRP384271,PAR_15m,Perturbation,True,P,10,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA854269&o=acc_s%3Aa,https://www.pnas.org/doi/10.1073/pnas.2211789119,,,,,,,,,,,0 days 00:15:00,HUV_15m,UVTol_HUV_15m,True,True,True,False,True
SRR22956176,PRJNA917560,SAMN32542762,SRX18913115,2.94 G,933.64 Mb,2023-01-03,Synechococcus elongatus PCC 7942 = FACHB-805,Synpcc7942_0808 locus knocked into ectABC,RNA-seq,ectABC_300mM_NaCl,4d,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SaltTol,SRP415570,WT_0mM_NaCl_4d,Genetic_engineering_Perturbation,True,P,12,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA917560&o=acc_s%3Aa,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1123081/full,,,,,,,,,,,4 days 00:00:00,ectABC_300mM_NaCl_4d,SaltTol_ectABC_300mM_NaCl_4d,True,True,True,False,True
SRR22956177,PRJNA917560,SAMN32542763,SRX18913114,2.92 G,923.53 Mb,2023-01-03,Synechococcus elongatus PCC 7942 = FACHB-805,Synpcc7942_0808 locus knocked into ectABC,RNA-seq,ectABC_300mM_NaCl,4d,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SaltTol,SRP415570,WT_0mM_NaCl_4d,Genetic_engineering_Perturbation,True,P,12,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA917560&o=acc_s%3Aa,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1123081/full,,,,,,,,,,,4 days 00:00:00,ectABC_300mM_NaCl_4d,SaltTol_ectABC_300mM_NaCl_4d,True,True,True,False,True
SRR22956178,PRJNA917560,SAMN32542764,SRX18913113,2.89 G,922.46 Mb,2023-01-03,Synechococcus elongatus PCC 7942 = FACHB-805,Synpcc7942_0808 locus knocked into ectABC,RNA-seq,ectABC_300mM_NaCl,4d,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SaltTol,SRP415570,WT_0mM_NaCl_4d,Genetic_engineering_Perturbation,True,P,12,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA917560&o=acc_s%3Aa,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1123081/full,,,,,,,,,,,4 days 00:00:00,ectABC_300mM_NaCl_4d,SaltTol_ectABC_300mM_NaCl_4d,True,True,True,False,True
SRR22956179,PRJNA917560,SAMN32542765,SRX18913112,3.33 G,1.01 Gb,2023-01-03,Synechococcus elongatus PCC 7942 = FACHB-805,Synpcc7942_0808 locus knocked into ectABC,RNA-seq,ectABC_0mM_NaCl,4d,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SaltTol,SRP415570,WT_0mM_NaCl_4d,Genetic_engineering_Perturbation,True,P,12,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA917560&o=acc_s%3Aa,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1123081/full,,,,,,,,,,,4 days 00:00:00,ectABC_0mM_NaCl_4d,SaltTol_ectABC_0mM_NaCl_4d,True,True,True,False,True
SRR22956180,PRJNA917560,SAMN32542766,SRX18913111,2.67 G,841.85 Mb,2023-01-03,Synechococcus elongatus PCC 7942 = FACHB-805,Synpcc7942_0808 locus knocked into ectABC,RNA-seq,ectABC_0mM_NaCl,4d,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SaltTol,SRP415570,WT_0mM_NaCl_4d,Genetic_engineering_Perturbation,True,P,12,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA917560&o=acc_s%3Aa,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1123081/full,,,,,,,,,,,4 days 00:00:00,ectABC_0mM_NaCl_4d,SaltTol_ectABC_0mM_NaCl_4d,True,True,True,False,True
SRR22956181,PRJNA917560,SAMN32542767,SRX18913110,2.59 G,808.84 Mb,2023-01-03,Synechococcus elongatus PCC 7942 = FACHB-805,Synpcc7942_0808 locus knocked into ectABC,RNA-seq,ectABC_0mM_NaCl,4d,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SaltTol,SRP415570,WT_0mM_NaCl_4d,Genetic_engineering_Perturbation,True,P,12,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA917560&o=acc_s%3Aa,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1123081/full,,,,,,,,,,,4 days 00:00:00,ectABC_0mM_NaCl_4d,SaltTol_ectABC_0mM_NaCl_4d,True,True,True,False,True
SRR22956182,PRJNA917560,SAMN32542768,SRX18913109,3.47 G,1.06 Gb,2023-01-03,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,WT_300mM_NaCl,4d,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SaltTol,SRP415570,WT_0mM_NaCl_4d,Genetic_engineering_Perturbation,True,P,12,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA917560&o=acc_s%3Aa,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1123081/full,,,,,,,,,,,4 days 00:00:00,WT_300mM_NaCl_4d,SaltTol_WT_300mM_NaCl_4d,True,True,True,False,True
SRR22956183,PRJNA917560,SAMN32542769,SRX18913108,3.05 G,961.84 Mb,2023-01-03,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,WT_300mM_NaCl,4d,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SaltTol,SRP415570,WT_0mM_NaCl_4d,Genetic_engineering_Perturbation,True,P,12,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA917560&o=acc_s%3Aa,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1123081/full,,,,,,,,,,,4 days 00:00:00,WT_300mM_NaCl_4d,SaltTol_WT_300mM_NaCl_4d,True,True,True,False,True
SRR22956184,PRJNA917560,SAMN32542770,SRX18913107,2.84 G,896.25 Mb,2023-01-03,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,WT_300mM_NaCl,4d,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SaltTol,SRP415570,WT_0mM_NaCl_4d,Genetic_engineering_Perturbation,True,P,12,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA917560&o=acc_s%3Aa,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1123081/full,,,,,,,,,,,4 days 00:00:00,WT_300mM_NaCl_4d,SaltTol_WT_300mM_NaCl_4d,True,True,True,False,True
SRR22956185,PRJNA917560,SAMN32542771,SRX18913106,2.66 G,833.12 Mb,2023-01-03,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,WT_0mM_NaCl,4d,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SaltTol,SRP415570,WT_0mM_NaCl_4d,Genetic_engineering_Perturbation,True,P,12,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA917560&o=acc_s%3Aa,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1123081/full,,,,,,,,,,,4 days 00:00:00,WT_0mM_NaCl_4d,SaltTol_WT_0mM_NaCl_4d,True,True,True,False,True
SRR22956186,PRJNA917560,SAMN32542772,SRX18913105,3.31 G,1.01 Gb,2023-01-03,Synechococcus elongatus PCC 7942 = FACHB-805,WT,RNA-seq,WT_0mM_NaCl,4d,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,1.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,SaltTol,SRP415570,WT_0mM_NaCl_4d,Genetic_engineering_Perturbation,True,P,12,NCBI,https://www.ncbi.nlm.nih.gov/Traces/study/?acc=%09PRJNA917560&o=acc_s%3Aa,https://www.frontiersin.org/articles/10.3389/fmicb.2023.1123081/full,,,,,,,,,,,4 days 00:00:00,WT_0mM_NaCl_4d,SaltTol_WT_0mM_NaCl_4d,True,True,True,False,True
