Entry,Protein,mapped_name,refseq_locus,genbank_locus,has_annotation_match,missing_with_match,missing_without_match,double_hit,match_hit,percent_id,coverage,drop_proteins,subset_proteins,rename_proteins
P31094,PSBB_SYNE7,P31094,SYNPCC7942_RS03575,Synpcc7942_0697,True,False,False,False,,,,False,False,False
Q31MR7,Q31MR7_SYNE7,Q31MR7,SYNPCC7942_RS08275,Synpcc7942_1622,True,False,False,False,,,,False,False,False
Q31KB9,Q31KB9_SYNE7,Q31KB9,SYNPCC7942_RS12555,Synpcc7942_2470,True,False,False,False,,,,False,False,False
Q54756,Q54756_SYNE7,Q54756,SYNPCC7942_RS07065,Synpcc7942_1380,True,False,False,False,,,,False,False,False
Q54761,Q54761_SYNE7,Q54761,SYNPCC7942_RS13030,Synpcc7942_2564,True,False,False,False,,,,False,False,False
Q59948,CYNS_SYNE7,Q59948,SYNPCC7942_RS10665,Synpcc7942_2104,True,False,False,False,,,,False,False,False
Q54763,Q54763_SYNE7,Q54763,SYNPCC7942_RS13020,Synpcc7942_2562,True,False,False,False,,,,False,False,False
Q54767,Q54767_SYNE7,Q54767,SYNPCC7942_RS08150,Synpcc7942_1596,True,False,False,False,,,,False,False,False
Q31QK1,Q31QK1_SYNE7,Q31QK1,SYNPCC7942_RS03265,Synpcc7942_0636,True,False,False,False,,,,False,False,False
Q31RL1,Q31RL1_SYNE7,Q31RL1,SYNPCC7942_RS01405,Synpcc7942_0276,True,False,False,False,,,,False,False,False
Q54773,Q54773_SYNE7,Q54773,SYNPCC7942_RS09910,Synpcc7942_1952,True,False,False,False,,,,False,False,False
Q31LJ7,Q31LJ7_SYNE7,Q31LJ7,SYNPCC7942_RS10360,Synpcc7942_2042,True,False,False,False,,,,False,False,False
Q54777,Q54777_SYNE7,Q54777,SYNPCC7942_RS09930,Synpcc7942_1957,True,False,False,False,,,,False,False,False
Q55019,Q55019_SYNE7,Q55019,SYNPCC7942_RS10125,Synpcc7942_1997,True,False,False,False,,,,False,False,False
P11005,PSBD_SYNE7,P11005,SYNPCC7942_RS08350,Synpcc7942_1637,True,False,False,False,,,,False,False,False
Q57311,Q57311_SYNE7,Q57311,SYNPCC7942_RS07310,Synpcc7942_1429,True,False,False,False,,,,False,False,False
Q31PI8,Q31PI8_SYNE7,Q31PI8,SYNPCC7942_RS05135,Synpcc7942_1001,True,False,False,False,,,,False,False,False
Q31MH1,Q31MH1_SYNE7,Q31MH1,SYNPCC7942_RS08740,Synpcc7942_1718,True,False,False,False,,,,False,False,False
Q71MI7,Q71MI7_SYNE7,Q71MI7,SYNPCC7942_RS13355,Synpcc7942_B2659,True,False,False,False,,,,False,False,False
Q769G0,Q769G0_SYNE7,Q769G0,,,False,True,False,True,Q31PQ7,100.0,1.0,False,True,False
Q31NM4,TRMFO_SYNE7,Q31NM4,SYNPCC7942_RS06725,Synpcc7942_1315,True,False,False,False,,,,False,False,False
Q79N42,Q79N42_SYNE7,Q79N42,SYNPCC7942_RS09205,Synpcc7942_1813,True,False,False,False,,,,False,False,False
Q79PE8,Q79PE8_SYNE7,Q79PE8,SYNPCC7942_RS06195,Synpcc7942_1210,True,False,False,False,,,,False,False,False
Q79PF2,Q79PF2_SYNE7,Q79PF2,SYNPCC7942_RS06220,Synpcc7942_1214,True,False,False,False,,,,False,False,False
Q79PF9,Q79PF9_SYNE7,Q79PF9,SYNPCC7942_RS06255,Synpcc7942_1221,True,False,False,False,,,,False,False,False
Q79PG5,Q79PG5_SYNE7,Q79PG5,SYNPCC7942_RS08120,Synpcc7942_1590,True,False,False,False,,,,False,False,False
Q31N85,PLSX_SYNE7,Q31N85,SYNPCC7942_RS07440,Synpcc7942_1454,True,False,False,False,,,,False,False,False
Q31QU5,Q31QU5_SYNE7,Q31QU5,SYNPCC7942_RS02760,Synpcc7942_0542,True,False,False,False,,,,False,False,False
Q7X4K8,Q7X4K8_SYNE7,Q7X4K8,SYNPCC7942_RS11735,Synpcc7942_2309,True,False,False,False,,,,False,False,False
Q31R76,TRPA_SYNE7,Q31R76,SYNPCC7942_RS02095,Synpcc7942_0411,True,False,False,False,,,,False,False,False
Q8GAA2,Q8GAA2_SYNE7,Q8GAA2,SYNPCC7942_RS02205,Synpcc7942_0432,True,False,False,False,,,,False,False,False
Q8VW88,Q8VW88_SYNE7,Q8VW88,SYNPCC7942_RS07385,Synpcc7942_1443,True,False,False,False,,,,False,False,False
O07345,CHLD_SYNE7,O07345,SYNPCC7942_RS11555,Synpcc7942_2274,True,False,False,False,,,,False,False,False
Q8GIS0,Q8GIS0_SYNE7,Q8GIS0,SYNPCC7942_RS14200,Synpcc7942_2474,True,False,False,False,,,,False,False,False
Q8GIS3,Q8GIS3_SYNE7,Q8GIS3,SYNPCC7942_RS12585,Synpcc7942_2477,True,False,False,False,,,,False,False,False
Q8GIS4,Q8GIS4_SYNE7,Q8GIS4,SYNPCC7942_RS12590,Synpcc7942_2478,True,False,False,False,,,,False,False,False
Q8GIS6,Q8GIS6_SYNE7,Q8GIS6,SYNPCC7942_RS12600,Synpcc7942_2480,True,False,False,False,,,,False,False,False
Q8GIS7,Q8GIS7_SYNE7,,,,False,False,True,False,,,,True,False,False
Q31L26,KAD_SYNE7,Q31L26,SYNPCC7942_RS11240,Synpcc7942_2213,True,False,False,False,,,,False,False,False
Q935Y1,Q935Y1_SYNE7,Q935Y1,SYNPCC7942_RS12740,Synpcc7942_2511,True,False,False,False,,,,False,False,False
Q31KJ3,Q31KJ3_SYNE7,Q31KJ3,SYNPCC7942_RS12175,Synpcc7942_2396,True,False,False,False,,,,False,False,False
Q31NI0,Q31NI0_SYNE7,Q31NI0,SYNPCC7942_RS06950,Synpcc7942_1359,True,False,False,False,,,,False,False,False
Q31QK4,RL1_SYNE7,Q31QK4,SYNPCC7942_RS03250,Synpcc7942_0633,True,False,False,False,,,,False,False,False
Q8GIU0,Q8GIU0_SYNE7,Q8GIU0,SYNPCC7942_RS12650,Synpcc7942_2493,True,False,False,False,,,,False,False,False
Q8GJL0,Q8GJL0_SYNE7,Q8GJL0,SYNPCC7942_RS09235,Synpcc7942_1819,True,False,False,False,,,,False,False,False
Q31SC4,Q31SC4_SYNE7,Q31SC4,SYNPCC7942_RS00065,Synpcc7942_0013,True,False,False,False,,,,False,False,False
Q31P52,Q31P52_SYNE7,Q31P52,SYNPCC7942_RS05820,Synpcc7942_1137,True,False,False,False,,,,False,False,False
Q8GJL5,Q8GJL5_SYNE7,Q8GJL5,SYNPCC7942_RS09255,Synpcc7942_1824,True,False,False,False,,,,False,False,False
Q8GJM5,Q8GJM5_SYNE7,Q8GJM5,SYNPCC7942_RS09300,Synpcc7942_1833,True,False,False,False,,,,False,False,False
Q8GJM6,Q8GJM6_SYNE7,Q8GJM6,SYNPCC7942_RS09305,Synpcc7942_1834,True,False,False,False,,,,False,False,False
Q31R58,Q31R58_SYNE7,Q31R58,SYNPCC7942_RS02190,Synpcc7942_0429,True,False,False,False,,,,False,False,False
Q31PN0,OBG_SYNE7,Q31PN0,SYNPCC7942_RS04930,Synpcc7942_0959,True,False,False,False,,,,False,False,False
Q8GMQ2,Q8GMQ2_SYNE7,Q8GMQ2,SYNPCC7942_RS02170,Synpcc7942_0425,True,False,False,False,,,,False,False,False
Q8GMQ3,Q8GMQ3_SYNE7,Q8GMQ3,SYNPCC7942_RS02175,Synpcc7942_0426,True,False,False,False,,,,False,False,False
Q8GMQ4,Q8GMQ4_SYNE7,Q8GMQ4,SYNPCC7942_RS02180,Synpcc7942_0427,True,False,False,False,,,,False,False,False
Q8GMQ5,Q8GMQ5_SYNE7,Q8GMQ5,SYNPCC7942_RS02210,Synpcc7942_0433,True,False,False,False,,,,False,False,False
Q8GMQ6,Q8GMQ6_SYNE7,Q8GMQ6,SYNPCC7942_RS02220,Synpcc7942_0434,True,False,False,False,,,,False,False,False
Q8GMQ9,Q8GMQ9_SYNE7,Q8GMQ9,SYNPCC7942_RS02240,Synpcc7942_0437,True,False,False,False,,,,False,False,False
Q8GMR2,Q8GMR2_SYNE7,Q8GMR2,,,False,True,False,True,Q31R47,100.0,1.0,False,True,False
Q8GMR3,Q8GMR3_SYNE7,Q8GMR3,SYNPCC7942_RS02255,Synpcc7942_0441,True,False,False,False,,,,False,False,False
P16891,DCUP_SYNE7,P16891,SYNPCC7942_RS05575,Synpcc7942_1086,True,False,False,False,,,,False,False,False
Q8GMR5,Q8GMR5_SYNE7,Q8GMR5,SYNPCC7942_RS02285,Synpcc7942_0447,True,False,False,False,,,,False,False,False
Q31M43,Q31M43_SYNE7,Q31M43,SYNPCC7942_RS09365,Synpcc7942_1846,True,False,False,False,,,,False,False,False
Q31PI3,Q31PI3_SYNE7,Q31PI3,SYNPCC7942_RS05160,Synpcc7942_1006,True,False,False,False,,,,False,False,False
Q8GMR9,Q8GMR9_SYNE7,Q8GMR9,SYNPCC7942_RS02305,Synpcc7942_0451,True,False,False,False,,,,False,False,False
Q8GMS7,Q8GMS7_SYNE7,Q8GMS7,SYNPCC7942_RS02350,Synpcc7942_0461,True,False,False,False,,,,False,False,False
Q55283,Q55283_SYNE7,Q55283,SYNPCC7942_RS06360,Synpcc7942_1241,True,False,False,False,,,,False,False,False
Q8GMT4,Q8GMT4_SYNE7,Q8GMT4,SYNPCC7942_RS02385,Synpcc7942_0468,True,False,False,False,,,,False,False,False
Q31RD2,RBFA_SYNE7,Q31RD2,SYNPCC7942_RS01805,Synpcc7942_0355,True,False,False,False,,,,False,False,False
Q31KE3,Q31KE3_SYNE7,Q31KE3,SYNPCC7942_RS12430,Synpcc7942_2446,True,False,False,False,,,,False,False,False
Q8KPR2,Q8KPR2_SYNE7,Q8KPR2,SYNPCC7942_RS06125,Synpcc7942_1196,True,False,False,False,,,,False,False,False
Q8KPR6,Q8KPR6_SYNE7,,,,False,False,True,False,,,,True,False,False
Q8KPR8,Q8KPR8_SYNE7,Q8KPR8,SYNPCC7942_RS06150,Synpcc7942_1201,True,False,False,False,,,,False,False,False
Q8KPS6,Q8KPS6_SYNE7,Q8KPS6,SYNPCC7942_RS06190,Synpcc7942_1209,True,False,False,False,,,,False,False,False
Q8KPS7,Q8KPS7_SYNE7,Q8KPS7,SYNPCC7942_RS06265,Synpcc7942_1223,True,False,False,False,,,,False,False,False
Q31LF2,Q31LF2_SYNE7,Q31LF2,SYNPCC7942_RS10580,Synpcc7942_2087,True,False,False,False,,,,False,False,False
Q31K60,Q31K60_SYNE7,Q31K60,SYNPCC7942_RS12840,Synpcc7942_2529,True,False,False,False,,,,False,False,False
Q8KPU3,Q8KPU3_SYNE7,Q8KPU3,SYNPCC7942_RS08075,Synpcc7942_1581,True,False,False,False,,,,False,False,False
Q31M53,Q31M53_SYNE7,Q31M53,SYNPCC7942_RS09315,Synpcc7942_1836,True,False,False,False,,,,False,False,False
Q8GAA4,Q8GAA4_SYNE7,Q8GAA4,SYNPCC7942_RS02270,Synpcc7942_0444,True,False,False,False,,,,False,False,False
Q31RK5,GLYA_SYNE7,Q31RK5,SYNPCC7942_RS01435,Synpcc7942_0282,True,False,False,False,,,,False,False,False
Q31LH3,Q31LH3_SYNE7,Q31LH3,SYNPCC7942_RS10475,Synpcc7942_2066,True,False,False,False,,,,False,False,False
O05161,RRP3_SYNE7,O05161,SYNPCC7942_RS11915,Synpcc7942_2345,True,False,False,False,,,,False,False,False
Q8KUU8,Q8KUU8_SYNE7,Q8KUU8,SYNPCC7942_RS13345,Synpcc7942_B2637,True,False,False,False,,,,False,False,False
Q8KUU9,Q8KUU9_SYNE7,Q8KUU9,SYNPCC7942_RS13640,Synpcc7942_B2626,True,False,False,False,,,,False,False,False
Q8KUV1,Q8KUV1_SYNE7,Q8KUV1,SYNPCC7942_RS13595,Synpcc7942_B2653,True,False,False,False,,,,False,False,False
Q8KUV6,Q8KUV6_SYNE7,Q8KUV6,SYNPCC7942_RS13565,Synpcc7942_B2647,True,False,False,True,P72561,99.107,1.0044843049327354,False,False,False
Q31M07,PSBU_SYNE7,Q31M07,SYNPCC7942_RS09545,Synpcc7942_1882,True,False,False,False,,,,False,False,False
Q31S77,Q31S77_SYNE7,,,,False,False,True,False,,,,True,False,False
Q8L1E4,Q8L1E4_SYNE7,Q8L1E4,SYNPCC7942_RS12165,Synpcc7942_2394,True,False,False,False,,,,False,False,False
P0A2Z8,ATPE_SYNE7,P0A2Z8,SYNPCC7942_RS11775,Synpcc7942_2316,True,False,False,False,,,,False,False,False
Q8VPU8,Q8VPU8_SYNE7,Q8VPU8,SYNPCC7942_RS03130,Synpcc7942_0610,True,False,False,False,,,,False,False,False
Q8VPU9,Q8VPU9_SYNE7,Q8VPU9,SYNPCC7942_RS03125,Synpcc7942_0609,True,False,False,False,,,,False,False,False
Q8VPV3,Q8VPV3_SYNE7,Q8VPV3,SYNPCC7942_RS01570,Synpcc7942_0308,True,False,False,False,,,,False,False,False
Q8VPV4,Q8VPV4_SYNE7,Q8VPV4,SYNPCC7942_RS01575,Synpcc7942_0309,True,False,False,False,,,,False,False,False
Q31LU4,UVRC_SYNE7,Q31LU4,SYNPCC7942_RS09870,Synpcc7942_1945,True,False,False,False,,,,False,False,False
Q8VPV7,Q8VPV7_SYNE7,Q8VPV7,SYNPCC7942_RS10610,Synpcc7942_2093,True,False,False,False,,,,False,False,False
P33171,EFTU_SYNE7,P33171,SYNPCC7942_RS04555,Synpcc7942_0884,True,False,False,False,,,,False,False,False
Q935W9,Q935W9_SYNE7,Q935W9,SYNPCC7942_RS12660,Synpcc7942_2495,True,False,False,False,,,,False,False,False
Q54710,PETD_SYNE7,Q54710,SYNPCC7942_RS11855,Synpcc7942_2332,True,False,False,False,,,,False,False,False
Q31L35,RL31_SYNE7,Q31L35,SYNPCC7942_RS11200,Synpcc7942_2204,True,False,False,False,,,,False,False,False
Q935X4,Q935X4_SYNE7,Q935X4,SYNPCC7942_RS12700,Synpcc7942_2503,True,False,False,False,,,,False,False,False
Q935X8,Q935X8_SYNE7,Q935X8,SYNPCC7942_RS12725,Synpcc7942_2508,True,False,False,False,,,,False,False,False
Q935Y0,Q935Y0_SYNE7,Q935Y0,SYNPCC7942_RS12735,Synpcc7942_2510,True,False,False,False,,,,False,False,False
Q31MS0,Q31MS0_SYNE7,Q31MS0,SYNPCC7942_RS08260,Synpcc7942_1619,True,False,False,False,,,,False,False,False
Q935Z1,Q935Z1_SYNE7,Q935Z1,SYNPCC7942_RS12800,Synpcc7942_2521,True,False,False,False,,,,False,False,False
Q93AK0,Q93AK0_SYNE7,Q93AK0,SYNPCC7942_RS09860,Synpcc7942_1943,True,False,False,False,,,,False,False,False
P31160,RL15_SYNE7,P31160,SYNPCC7942_RS11250,Synpcc7942_2215,True,False,False,False,,,,False,False,False
Q9ALA6,Q9ALA6_SYNE7,Q9ALA6,SYNPCC7942_RS10035,Synpcc7942_1979,True,False,False,False,,,,False,False,False
Q9ALA7,Q9ALA7_SYNE7,Q9ALA7,SYNPCC7942_RS10030,Synpcc7942_1978,True,False,False,False,,,,False,False,False
Q9F1R3,Q9F1R3_SYNE7,Q9F1R3,SYNPCC7942_RS06695,Synpcc7942_1309,True,False,False,False,,,,False,False,False
Q31PF9,HIS8_SYNE7,Q31PF9,SYNPCC7942_RS05290,Synpcc7942_1030,True,False,False,False,,,,False,False,False
Q31NV7,UCRI_SYNE7,Q31NV7,SYNPCC7942_RS06315,Synpcc7942_1232,True,False,False,False,,,,False,False,False
Q9R6U1,Q9R6U1_SYNE7,Q9R6U1,SYNPCC7942_RS02945,Synpcc7942_0579,True,False,False,False,,,,False,False,False
Q31R48,Q31R48_SYNE7,Q31R48,SYNPCC7942_RS02245,Synpcc7942_0439,True,False,False,False,,,,False,False,False
Q9WWL7,Q9WWL7_SYNE7,Q9WWL7,SYNPCC7942_RS09840,Synpcc7942_1939,True,False,False,False,,,,False,False,False
Q9WWQ0,Q9WWQ0_SYNE7,Q9WWQ0,SYNPCC7942_RS05990,Synpcc7942_1168,True,False,False,False,,,,False,False,False
Q31PH2,Y1017_SYNE7,Q31PH2,SYNPCC7942_RS05230,Synpcc7942_1017,True,False,False,False,,,,False,False,False
Q9Z3G5,Q9Z3G5_SYNE7,Q9Z3G5,SYNPCC7942_RS09250,Synpcc7942_1823,True,False,False,False,,,,False,False,False
Q31S88,Q31S88_SYNE7,Q31S88,SYNPCC7942_RS00245,Synpcc7942_0049,True,False,False,False,,,,False,False,False
Q31L70,Q31L70_SYNE7,Q31L70,SYNPCC7942_RS11025,Synpcc7942_2169,True,False,False,False,,,,False,False,False
Q31NK6,QUEC_SYNE7,Q31NK6,SYNPCC7942_RS06815,Synpcc7942_1333,True,False,False,False,,,,False,False,False
Q8GIR7,NUSB_SYNE7,Q8GIR7,SYNPCC7942_RS12560,Synpcc7942_2471,True,False,False,False,,,,False,False,False
Q31KP9,DER_SYNE7,Q31KP9,SYNPCC7942_RS11890,Synpcc7942_2340,True,False,False,False,,,,False,False,False
Q31RC2,Q31RC2_SYNE7,Q31RC2,SYNPCC7942_RS01860,Synpcc7942_0365,True,False,False,False,,,,False,False,False
Q31PS5,Q31PS5_SYNE7,Q31PS5,SYNPCC7942_RS04700,Synpcc7942_0914,True,False,False,False,,,,False,False,False
Q31RQ8,Q31RQ8_SYNE7,Q31RQ8,SYNPCC7942_RS01165,Synpcc7942_0229,True,False,False,False,,,,False,False,False
Q31KI3,Q31KI3_SYNE7,Q31KI3,SYNPCC7942_RS12230,Synpcc7942_2406,True,False,False,False,,,,False,False,False
Q31L11,RS19_SYNE7,Q31L11,SYNPCC7942_RS11315,Synpcc7942_2228,True,False,False,False,,,,False,False,False
Q31PK5,RECO_SYNE7,Q31PK5,SYNPCC7942_RS05055,Synpcc7942_0984,True,False,False,False,,,,False,False,False
P11004,PSBC_SYNE7,P11004,SYNPCC7942_RS03360,Synpcc7942_0656,True,False,False,False,,,,False,False,False
Q54775,PYRG_SYNE7,Q54775,SYNPCC7942_RS09920,Synpcc7942_1954,True,False,False,False,,,,False,False,False
Q31NE0,Q31NE0_SYNE7,Q31NE0,SYNPCC7942_RS07160,Synpcc7942_1399,True,False,False,False,,,,False,False,False
Q31KU0,RS15_SYNE7,Q31KU0,SYNPCC7942_RS11685,Synpcc7942_2299,True,False,False,False,,,,False,False,False
Q31L17,RL14_SYNE7,Q31L17,SYNPCC7942_RS11285,Synpcc7942_2222,True,False,False,False,,,,False,False,False
Q31LL6,RIMP_SYNE7,Q31LL6,SYNPCC7942_RS10265,Synpcc7942_2023,True,False,False,False,,,,False,False,False
Q31R08,LEPA_SYNE7,Q31R08,SYNPCC7942_RS02440,Synpcc7942_0479,True,False,False,False,,,,False,False,False
Q31S64,ISPH_SYNE7,Q31S64,SYNPCC7942_RS00360,Synpcc7942_0073,True,False,False,False,,,,False,False,False
Q31RE0,Q31RE0_SYNE7,Q31RE0,SYNPCC7942_RS14135,Synpcc7942_0347,True,False,False,False,,,,False,False,False
Q31L19,RL5_SYNE7,Q31L19,SYNPCC7942_RS11275,Synpcc7942_2220,True,False,False,False,,,,False,False,False
Q31L29,RS11_SYNE7,Q31L29,SYNPCC7942_RS11230,Synpcc7942_2210,True,False,False,False,,,,False,False,False
Q8GMT0,Y464_SYNE7,Q8GMT0,SYNPCC7942_RS02365,Synpcc7942_0464,True,False,False,False,,,,False,False,False
Q7BW13,Q7BW13_SYNE7,Q7BW13,SYNPCC7942_RS10675,Synpcc7942_2106,True,False,False,False,,,,False,False,False
Q31KT9,Q31KT9_SYNE7,Q31KT9,SYNPCC7942_RS11690,Synpcc7942_2300,True,False,False,False,,,,False,False,False
Q31P67,RL33_SYNE7,Q31P67,SYNPCC7942_RS13735,Synpcc7942_1122,True,False,False,False,,,,False,False,False
O05347,O05347_SYNE7,O05347,SYNPCC7942_RS10670,Synpcc7942_2105,True,False,False,False,,,,False,False,False
Q31QK6,RL7_SYNE7,Q31QK6,SYNPCC7942_RS03240,Synpcc7942_0631,True,False,False,False,,,,False,False,False
Q31KS4,ATPB_SYNE7,Q31KS4,SYNPCC7942_RS11770,Synpcc7942_2315,True,False,False,False,,,,False,False,False
Q31K17,Q31K17_SYNE7,Q31K17,SYNPCC7942_RS13070,Synpcc7942_2572,True,False,False,False,,,,False,False,False
Q31QE3,Q31QE3_SYNE7,Q31QE3,SYNPCC7942_RS03560,Synpcc7942_0694,True,False,False,False,,,,False,False,False
Q31QT7,Q31QT7_SYNE7,Q31QT7,SYNPCC7942_RS02800,Synpcc7942_0550,True,False,False,False,,,,False,False,False
Q31PV9,Q31PV9_SYNE7,Q31PV9,SYNPCC7942_RS04535,Synpcc7942_0880,True,False,False,False,,,,False,False,False
Q31PV3,RS7_SYNE7,Q31PV3,SYNPCC7942_RS04565,Synpcc7942_0886,True,False,False,False,,,,False,False,False
Q31PP6,Q31PP6_SYNE7,Q31PP6,SYNPCC7942_RS04850,Synpcc7942_0943,True,False,False,False,,,,False,False,False
Q31PX8,Q31PX8_SYNE7,Q31PX8,SYNPCC7942_RS04440,Synpcc7942_0861,True,False,False,False,,,,False,False,False
P39661,NIR_SYNE7,P39661,SYNPCC7942_RS06355,Synpcc7942_1240,True,False,False,False,,,,False,False,False
Q31L27,RL36_SYNE7,Q31L27,SYNPCC7942_RS13815,Synpcc7942_2212,True,False,False,False,,,,False,False,False
Q31MB5,RS21_SYNE7,Q31MB5,SYNPCC7942_RS09015,Synpcc7942_1774,True,False,False,False,,,,False,False,False
Q31K30,RL9_SYNE7,Q31K30,SYNPCC7942_RS13005,Synpcc7942_2559,True,False,False,False,,,,False,False,False
Q31L12,RL22_SYNE7,Q31L12,SYNPCC7942_RS11310,Synpcc7942_2227,True,False,False,False,,,,False,False,False
Q31K59,RS2_SYNE7,Q31K59,SYNPCC7942_RS12845,Synpcc7942_2530,True,False,False,False,,,,False,False,False
Q31N30,MNMA_SYNE7,Q31N30,SYNPCC7942_RS07715,Synpcc7942_1509,True,False,False,False,,,,False,False,False
Q31Q61,Q31Q61_SYNE7,Q31Q61,SYNPCC7942_RS04025,Synpcc7942_0776,True,False,False,False,,,,False,False,False
Q31QK3,RL11_SYNE7,Q31QK3,SYNPCC7942_RS03255,Synpcc7942_0634,True,False,False,False,,,,False,False,False
Q31L13,RS3_SYNE7,Q31L13,SYNPCC7942_RS11305,Synpcc7942_2226,True,False,False,False,,,,False,False,False
Q8KPS9,PCYA_SYNE7,Q8KPS9,SYNPCC7942_RS06275,Synpcc7942_1225,True,False,False,False,,,,False,False,False
Q31P66,RS18_SYNE7,Q31P66,SYNPCC7942_RS05750,Synpcc7942_1123,True,False,False,False,,,,False,False,False
Q31SC5,RS6_SYNE7,Q31SC5,SYNPCC7942_RS00060,Synpcc7942_0012,True,False,False,False,,,,False,False,False
Q31MD1,RLMN_SYNE7,Q31MD1,SYNPCC7942_RS08935,Synpcc7942_1758,True,False,False,False,,,,False,False,False
Q31PW0,RNH2_SYNE7,Q31PW0,SYNPCC7942_RS04530,Synpcc7942_0879,True,False,False,False,,,,False,False,False
Q31PB6,RNPH_SYNE7,Q31PB6,SYNPCC7942_RS05505,Synpcc7942_1073,True,False,False,False,,,,False,False,False
Q54765,AAR_SYNE7,Q54765,SYNPCC7942_RS08140,Synpcc7942_1594,True,False,False,False,,,,False,False,False
Q31NJ9,Q31NJ9_SYNE7,Q31NJ9,SYNPCC7942_RS06850,Synpcc7942_1340,True,False,False,False,,,,False,False,False
Q31L22,RL18_SYNE7,Q31L22,SYNPCC7942_RS11260,Synpcc7942_2217,True,False,False,False,,,,False,False,False
Q31QH0,Q31QH0_SYNE7,Q31QH0,SYNPCC7942_RS03415,Synpcc7942_0667,True,False,False,False,,,,False,False,False
Q31MH9,RPOZ_SYNE7,Q31MH9,SYNPCC7942_RS08700,Synpcc7942_1710,True,False,False,False,,,,False,False,False
Q31L23,RS5_SYNE7,Q31L23,SYNPCC7942_RS11255,Synpcc7942_2216,True,False,False,False,,,,False,False,False
Q31L28,RS13_SYNE7,Q31L28,SYNPCC7942_RS11235,Synpcc7942_2211,True,False,False,False,,,,False,False,False
Q31K48,RL19_SYNE7,Q31K48,SYNPCC7942_RS12900,Synpcc7942_2541,True,False,False,False,,,,False,False,False
Q31L18,RL24_SYNE7,Q31L18,SYNPCC7942_RS11280,Synpcc7942_2221,True,False,False,False,,,,False,False,False
P38046,NRTD_SYNE7,P38046,SYNPCC7942_RS06335,Synpcc7942_1236,True,False,False,False,,,,False,False,False
Q31N19,RS20_SYNE7,Q31N19,SYNPCC7942_RS07770,Synpcc7942_1520,True,False,False,False,,,,False,False,False
Q31RM5,Q31RM5_SYNE7,Q31RM5,SYNPCC7942_RS01335,Synpcc7942_0262,True,False,False,False,,,,False,False,False
Q31LA2,Q31LA2_SYNE7,Q31LA2,SYNPCC7942_RS10840,Synpcc7942_2137,True,False,False,False,,,,False,False,False
Q31QG3,Q31QG3_SYNE7,Q31QG3,SYNPCC7942_RS03450,Synpcc7942_0674,True,False,False,False,,,,False,False,False
Q31QQ2,Q31QQ2_SYNE7,Q31QQ2,SYNPCC7942_RS02975,Synpcc7942_0585,True,False,False,False,,,,False,False,False
Q79AV0,Q79AV0_SYNE7,Q79AV0,SYNPCC7942_RS02280,Synpcc7942_0446,True,False,False,False,,,,False,False,False
Q31PV4,EFG_SYNE7,Q31PV4,SYNPCC7942_RS04560,Synpcc7942_0885,True,False,False,False,,,,False,False,False
Q9Z3H5,RL21_SYNE7,Q9Z3H5,SYNPCC7942_RS06245,Synpcc7942_1219,True,False,False,False,,,,False,False,False
Q31QK5,RL10_SYNE7,Q31QK5,SYNPCC7942_RS03245,Synpcc7942_0632,True,False,False,False,,,,False,False,False
Q31L14,RL16_SYNE7,Q31L14,SYNPCC7942_RS11300,Synpcc7942_2225,True,False,False,False,,,,False,False,False
Q31RX3,Q31RX3_SYNE7,Q31RX3,SYNPCC7942_RS00830,Synpcc7942_0164,True,False,False,False,,,,False,False,False
Q31PV6,RS10_SYNE7,Q31PV6,SYNPCC7942_RS04550,Synpcc7942_0883,True,False,False,False,,,,False,False,False
Q31L08,RL4_SYNE7,Q31L08,SYNPCC7942_RS11330,Synpcc7942_2231,True,False,False,False,,,,False,False,False
P38045,NRTC_SYNE7,P38045,SYNPCC7942_RS06340,Synpcc7942_1237,True,False,False,False,,,,False,False,False
Q31N52,RS4_SYNE7,Q31N52,SYNPCC7942_RS07600,Synpcc7942_1487,True,False,False,False,,,,False,False,False
Q9Z3H6,RL27_SYNE7,Q9Z3H6,SYNPCC7942_RS06250,Synpcc7942_1220,True,False,False,False,,,,False,False,False
Q31RH6,RSMA_SYNE7,Q31RH6,SYNPCC7942_RS01585,Synpcc7942_0311,True,False,False,False,,,,False,False,False
Q31M89,Q31M89_SYNE7,Q31M89,SYNPCC7942_RS09145,Synpcc7942_1800,True,False,False,False,,,,False,False,False
Q31L34,Q31L34_SYNE7,Q31L34,SYNPCC7942_RS11205,Synpcc7942_2205,True,False,False,False,,,,False,False,False
Q31KU1,RUVA_SYNE7,Q31KU1,SYNPCC7942_RS11680,Synpcc7942_2298,True,False,False,False,,,,False,False,False
Q31Q03,RUVB_SYNE7,Q31Q03,SYNPCC7942_RS04320,Synpcc7942_0835,True,False,False,False,,,,False,False,False
Q31Q39,RUVC_SYNE7,Q31Q39,SYNPCC7942_RS04130,Synpcc7942_0798,True,False,False,False,,,,False,False,False
Q06904,SASA_SYNE7,Q06904,SYNPCC7942_RS10715,Synpcc7942_2114,True,False,False,False,,,,False,False,False
Q31RA2,Q31RA2_SYNE7,Q31RA2,SYNPCC7942_RS01965,Synpcc7942_0385,True,False,False,False,,,,False,False,False
Q31L33,RL13_SYNE7,Q31L33,SYNPCC7942_RS11210,Synpcc7942_2206,True,False,False,False,,,,False,False,False
